Date,NSE Momentum Index,Equity + Puts,Equity + Puts + Calls,Equity + Gold + Puts + Calls,Gold Bees,QAW,QGF,QVF
20/11/2021,32496.48,136632557.1,292937850.6,17467308.51,42.61,1346.17,757.99,1696.39
21/11/2021,32496.48,136632557.1,292937850.6,17467308.51,42.61,1346.17,757.99,1696.39
22/11/2021,31541.49,135702147.8,290943040.7,17342411.63,42.23,1332.26,747.88,1682.93
23/11/2021,32135.59,137610290.8,295034071.8,17487992.42,41.34,1335.41,759.01,1713.55
24/11/2021,31937.07,138282367.5,296474978.8,17550756.75,41.2,1335.31,764.17,1720.63
25/11/2021,32050.2,136742973.9,293174564.1,17392378.75,41.3,1330.01,756.10,1718.48
26/11/2021,30887.89,131783949.5,283083359.3,16919007.3,41.77,1306.09,741.14,1655.32
27/11/2021,30887.89,131783949.5,283083359.3,16919007.3,41.77,1306.09,741.14,1655.32
28/11/2021,30887.89,131783949.5,283083359.3,16919007.3,41.77,1306.09,741.14,1655.32
29/11/2021,30578.72,130008701.8,279269969.1,16718425.54,41.62,1295.45,722.38,1620.05
30/11/2021,30807.11,131221388.8,281874928,16841372.54,41.51,1300.48,737.26,1627.43
01/12/2021,31239.26,131819943.5,283160664,16885782.11,41.21,1301.34,729.34,1635.16
02/12/2021,31826.28,133380643.4,286513174,17038154.39,40.98,1310.69,731.26,1658.43
03/12/2021,31638.05,133265292.2,286265396,17021793.03,40.92,1306.79,740.35,1656.76
04/12/2021,31638.05,133265292.2,286265396,17021793.03,40.92,1306.79,740.35,1656.76
05/12/2021,31638.05,133265292.2,286265396,17021793.03,40.92,1306.79,740.35,1656.76
06/12/2021,31017.16,132382123.8,284368290.1,16952117.15,41.3,1300.94,740.07,1646.08
07/12/2021,31480.09,132537121.4,284701221.4,16963463.18,41.22,1304.14,742.04,1662.13
08/12/2021,32045.11,133805021.9,287424771.2,17116182.58,41.47,1316.22,743.64,1685.36
09/12/2021,32288.07,134819506.4,289754448.4,17224704.81,41.35,1321.14,748.43,1698.68
10/12/2021,32526.88,135816662.5,291555517.9,17309449.05,41.27,1325.67,754.06,1706.57
11/12/2021,32526.88,135816662.5,291555517.9,17309449.05,41.27,1325.67,754.06,1706.57
12/12/2021,32526.88,135816662.5,291555517.9,17309449.05,41.27,1325.67,754.06,1706.57
13/12/2021,32565.17,135976543.2,291101941.1,17305317.89,41.55,1328.04,748.85,1699.66
14/12/2021,32625.49,136805685.4,292876998.8,17394060.27,41.55,1332.34,752.24,1715.53
15/12/2021,32455.61,136740134.2,292736675.9,17381746.39,41.47,1329.77,747.86,1714.61
16/12/2021,32410.29,135544934.7,290177946.6,17270383.08,41.72,1326.63,742.48,1701.41
17/12/2021,31805.1,135339007.6,289737131.7,17276162.42,42.14,1325.68,738.40,1683.24
18/12/2021,31805.1,135339007.6,289737131.7,17276162.42,42.14,1325.68,738.40,1683.24
19/12/2021,31805.1,135339007.6,289737131.7,17276162.42,42.14,1325.68,738.40,1683.24
20/12/2021,30556.47,134112616.5,287111710,17126361.88,41.86,1310.90,730.09,1648.88
21/12/2021,30995.61,133867745.1,286587448.3,17088892.45,41.69,1311.31,727.92,1655.91
22/12/2021,31569.09,134473312.4,287883831.9,17142444.5,41.52,1314.67,728.83,1674.81
23/12/2021,31818.9,134661750.8,288287231.2,17173871.54,41.69,1320.11,728.94,1683.69
24/12/2021,31558.78,133972397.8,286811453.9,17101416.04,41.71,1315.99,728.07,1672.57
25/12/2021,31558.78,133972397.8,286811453.9,17101416.04,41.71,1315.99,728.07,1672.57
26/12/2021,31558.78,133972397.8,286811453.9,17101416.04,41.71,1315.99,728.07,1672.57
27/12/2021,31723.09,133469349.3,285734495.5,17039626.64,41.59,1313.93,725.42,1669.19
28/12/2021,32081.01,133450788.7,285694735,17038963.5,41.61,1317.11,727.22,1674.78
29/12/2021,32081.83,133454199.7,284852201.7,16989556.29,41.5,1316.05,729.95,1668.46
30/12/2021,32110.59,133573835.7,284621168.8,16959461.03,41.22,1314.72,732.49,1668.52
31/12/2021,32443.21,134957470.5,289976980.9,17244440.29,41.48,1326.15,740.47,1696.06
01/01/2022,32443.21,134957470.5,289976980.9,17244440.29,41.48,1326.15,740.47,1696.06
02/01/2022,32443.21,134957470.5,289976980.9,17244440.29,41.48,1326.15,740.47,1696.06
03/01/2022,32799.75,136440607.9,295809474.2,17552588.46,41.73,1337.59,744.57,1721.20
04/01/2022,32912.27,136908669.3,298604004.2,17648561.7,41.46,1337.90,747.48,1729.72
05/01/2022,32629.26,135731402.5,297661819.3,17617147.11,41.56,1335.45,747.77,1720.52
06/01/2022,32482.99,135122947.6,294304521.7,17434087.11,41.24,1326.57,750.75,1705.98
07/01/2022,32657.65,135849499.4,296525466.4,17517152.7,41.09,1329.54,748.37,1714.55
08/01/2022,32657.65,135849499.4,296525466.4,17517152.7,41.09,1329.54,748.37,1714.55
09/01/2022,32657.65,135849499.4,296525466.4,17517152.7,41.09,1329.54,748.37,1714.55
10/01/2022,32711.76,136074586.5,299357846,17641099.28,41.07,1331.50,754.25,1725.80
11/01/2022,32741.11,136196676.8,300306096.9,17698021.19,41.21,1333.95,754.47,1728.47
12/01/2022,33163.14,137952239.9,306162870.5,17971284.51,41.33,1343.26,757.33,1737.79
13/01/2022,33412.87,138991068.3,308996648.4,18106860.45,41.42,1348.41,764.44,1748.40
14/01/2022,33433.45,139076677.1,308959866.8,18116790.68,41.53,1349.87,769.53,1742.27
15/01/2022,33433.45,139076677.1,308959866.8,18116790.68,41.53,1349.87,769.53,1742.27
16/01/2022,33433.45,139076677.1,308959866.8,18116790.68,41.53,1349.87,769.53,1742.27
17/01/2022,33569.03,139640663.7,310936304.5,18204748.31,41.53,1352.92,769.07,1753.15
18/01/2022,32916.36,136925682.9,302514172.5,17828885.69,41.52,1338.67,755.27,1704.46
19/01/2022,32871.22,136737909.2,299117393.1,17686130.9,41.6,1336.52,759.15,1695.75
20/01/2022,32991.09,137236545.2,297581255,17665088.04,42.05,1342.29,765.05,1688.33
21/01/2022,32169.78,134646743.8,291965582,17393090.43,41.84,1328.24,758.36,1653.67
22/01/2022,32169.78,134646743.8,291965582,17393090.43,41.84,1328.24,758.36,1653.67
23/01/2022,32169.78,134646743.8,291965582,17393090.43,41.84,1328.24,758.36,1653.67
24/01/2022,30892.92,134749630.9,292188718.7,17424051.85,42.04,1325.29,748.66,1619.30
25/01/2022,31224.73,134176273.8,290945447.7,17370825.54,42.06,1324.76,746.45,1618.28
26/01/2022,31224.73,134176273.8,290945447.7,17370825.54,42.06,1324.76,746.45,1618.28
27/01/2022,30525.26,133085966.3,288581257.3,17240374.35,41.82,1313.74,743.33,1597.15
28/01/2022,31124.69,135699399.2,299137599.4,17669153.68,41.43,1319.59,751.15,1635.90
29/01/2022,31124.69,135699399.2,299137599.4,17669153.68,41.43,1319.59,751.15,1635.90
30/01/2022,31124.69,135699399.2,299137599.4,17669153.68,41.43,1319.59,751.15,1635.90
31/01/2022,31750.24,137080583.4,302182346.4,17785726.36,41.25,1326.16,752.24,1664.39
01/02/2022,31959.5,136554288.8,301022224.5,17765644.03,41.55,1330.92,747.72,1658.23
02/02/2022,32260.04,137838414.9,305094377.9,17942661.29,41.51,1337.79,756.11,1683.07
03/02/2022,31818.88,135953457.6,298285710,17644912.19,41.56,1328.91,748.54,1649.49
04/02/2022,31684.44,135129947.8,296478877.8,17568708.76,41.6,1325.49,745.67,1640.25
05/02/2022,31684.44,135129947.8,296478877.8,17568708.76,41.6,1325.49,745.67,1640.25
06/02/2022,31684.44,135129947.8,296478877.8,17568708.76,41.6,1325.49,745.67,1640.25
07/02/2022,31431.85,136113703.1,298637500.4,17667928.85,41.63,1325.76,749.90,1633.80
08/02/2022,31143.48,134248235.2,294544538.9,17505758.92,41.82,1320.71,741.25,1611.74
09/02/2022,31611.13,134366149,294803030.2,17535139.06,41.99,1325.97,735.08,1621.34
10/02/2022,31669.5,133831070.7,293628963.7,17501817.47,42.17,1327.33,730.87,1630.13
11/02/2022,30868.58,130446489.9,284628295,17103362.84,42.19,1311.10,719.99,1584.26
12/02/2022,30868.58,130446489.9,284628295,17103362.84,42.19,1311.10,719.99,1584.26
13/02/2022,30868.58,130446489.9,284628295,17103362.84,42.19,1311.10,719.99,1584.26
14/02/2022,29761.95,129961667,283570754.5,17137268.89,42.96,1312.40,703.92,1559.42
15/02/2022,30603.59,129100743.9,281691921.3,17028417.6,42.72,1312.25,700.32,1581.59
16/02/2022,30506.38,128857187.2,281160504.5,16996355.45,42.64,1310.13,702.08,1577.63
17/02/2022,30432.95,128754278.3,280935977.9,17065230.09,43.39,1319.23,697.12,1571.21
18/02/2022,30232.93,127588611.8,278392522.2,16929955.7,43.18,1311.37,693.90,1556.84
19/02/2022,30232.93,127588611.8,278392522.2,16929955.7,43.18,1311.37,693.90,1556.84
20/02/2022,30232.93,127588611.8,278392522.2,16929955.7,43.18,1311.37,693.90,1556.84
21/02/2022,30011.2,126675203.1,276399507.8,16832847.91,43.1,1305.58,679.11,1543.85
22/02/2022,29881.39,127216441,277580547.7,16914851.45,43.38,1309.61,674.54,1548.88
23/02/2022,29934.73,127107889.9,277343668.6,16873814.44,43.09,1304.96,680.83,1551.81
24/02/2022,28306.47,129475152.4,282509635.5,17264604.24,44.62,1323.45,679.65,1531.45
25/02/2022,29587.71,135335605.7,297291161.1,17817272.4,43.62,1337.80,703.97,1610.06
26/02/2022,29587.71,135335605.7,297291161.1,17817272.4,43.62,1337.80,703.97,1610.06
27/02/2022,29587.71,135335605.7,297291161.1,17817272.4,43.62,1337.80,703.97,1610.06
28/02/2022,29880.02,136351001.4,299521655.9,17913381.68,43.59,1343.66,709.56,1627.80
01/03/2022,29880.02,136351001.4,299521655.9,17913381.68,43.59,1343.66,709.56,1627.80
02/03/2022,29833.53,136871254.4,300664540.6,18048368.16,44.39,1353.76,712.75,1635.69
03/03/2022,29905.64,137470790.2,301981555.7,18108030.98,44.4,1353.59,717.34,1648.11
04/03/2022,29338.37,136807371,300524349.4,18069469.7,44.65,1351.46,716.73,1634.76
05/03/2022,29338.37,136807371,300524349.4,18069469.7,44.65,1351.46,716.73,1634.76
06/03/2022,29338.37,136807371,300524349.4,18069469.7,44.65,1351.46,716.73,1634.76
07/03/2022,28727.97,136972871.2,300888093,18227617.61,46,1363.29,709.10,1624.77
08/03/2022,29088.85,137188555.3,301361793.3,18241337.84,45.93,1367.00,707.62,1646.40
09/03/2022,29666.61,136547448.1,299953264.8,18150261.91,45.66,1364.34,717.62,1651.26
10/03/2022,29967.44,136490865.1,299828877.3,18054292.38,44.8,1357.64,722.16,1655.34
11/03/2022,30078.11,136290623.3,299388961.5,18085189.49,45.28,1364.08,723.35,1656.24
12/03/2022,30078.11,136290623.3,299388961.5,18085189.49,45.28,1364.08,723.35,1656.24
13/03/2022,30078.11,136290623.3,299388961.5,18085189.49,45.28,1364.08,723.35,1656.24
14/03/2022,30270.93,135885349.3,298498615.1,17978266.66,44.64,1355.65,717.48,1651.47
15/03/2022,29906.58,134249792.4,292950598.4,17698764.4,44.33,1344.28,711.54,1621.65
16/03/2022,30478.36,134551782.9,293609382.4,17717566.77,44.23,1349.11,708.85,1627.91
17/03/2022,30757.75,135785196.5,299123120.5,17962945.26,44.23,1356.88,716.79,1654.09
18/03/2022,30757.75,135785196.5,299123120.5,17962945.26,44.23,1356.88,716.79,1654.09
19/03/2022,30757.75,135785196.5,299123120.5,17962945.26,44.23,1356.88,716.79,1654.09
20/03/2022,30757.75,135785196.5,299123120.5,17962945.26,44.23,1356.88,716.79,1654.09
21/03/2022,30782.54,135894636,297537300.5,17882907.33,44.14,1351.57,716.08,1642.84
22/03/2022,30884.37,136344181.5,300361763.4,18027532.74,44.32,1356.25,718.17,1663.08
23/03/2022,30968.61,136716073,299597113.8,18004019.02,44.42,1357.77,723.39,1662.15
24/03/2022,31196.24,137720983.4,300584047,18064765.53,44.58,1364.39,717.80,1674.91
25/03/2022,31236.13,137897084.4,300260375.8,18072443.85,44.79,1366.63,720.10,1677.27
26/03/2022,31236.13,137897084.4,300260375.8,18072443.85,44.79,1366.63,720.10,1677.27
27/03/2022,31236.13,137897084.4,300260375.8,18072443.85,44.79,1366.63,720.10,1677.27
28/03/2022,31226.22,137853335.1,300402523.2,18047223.14,44.49,1362.06,716.04,1681.32
29/03/2022,31401.04,138625107,303434835.7,18149572.21,44.18,1361.91,710.15,1686.69
30/03/2022,31976.66,141166277.1,310562400.5,18459410.11,44.11,1373.52,717.47,1718.55
31/03/2022,31916.98,140902809.8,309438829.8,18410459.27,44.12,1373.19,714.90,1708.49
01/04/2022,32067.26,141566245.9,312689753.1,18602455.53,44.57,1384.50,735.28,1730.73
02/04/2022,32067.26,141566245.9,312689753.1,18602455.53,44.57,1384.50,735.28,1730.73
03/04/2022,32067.26,141566245.9,312689753.1,18602455.53,44.57,1384.50,735.28,1730.73
04/04/2022,32446.91,143242273.9,320156904.1,18897962.47,44.22,1390.32,751.24,1763.44
05/04/2022,33006.82,145714089.6,324404379.1,19096452.33,44.31,1402.05,762.84,1780.26
06/04/2022,32889.39,145195675.3,321772245.9,18998242.25,44.49,1401.19,770.35,1770.87
07/04/2022,32530.5,143611295.8,316706439,18788571.44,44.64,1395.87,770.86,1741.07
08/04/2022,32760.15,144625123.9,320184794.8,18945472.2,44.66,1402.55,774.73,1756.19
09/04/2022,32760.15,144625123.9,320184794.8,18945472.2,44.66,1402.55,774.73,1756.19
10/04/2022,32760.15,144625123.9,320184794.8,18945472.2,44.66,1402.55,774.73,1756.19
11/04/2022,32744.94,144557976.8,317859833.5,18900891.39,45.22,1408.00,777.63,1744.28
12/04/2022,32133.77,141859865.3,310165210.5,18556353.62,45.2,1395.00,769.27,1701.81
13/04/2022,32123.97,141816601.6,309404550.8,18578234.42,45.73,1401.19,768.42,1697.67
14/04/2022,32123.97,141816601.6,309404550.8,18578234.42,45.73,1401.19,768.42,1697.67
15/04/2022,32123.97,141816601.6,309404550.8,18578234.42,45.73,1401.19,768.42,1697.67
16/04/2022,32123.97,141816601.6,309404550.8,18578234.42,45.73,1401.19,768.42,1697.67
17/04/2022,32123.97,141816601.6,309404550.8,18578234.42,45.73,1401.19,768.42,1697.67
18/04/2022,31534.69,139215127.1,302044553.7,18299063.28,46.19,1395.67,758.37,1652.23
19/04/2022,30996.6,139209831.1,302033004.8,18276466.63,45.98,1387.09,757.44,1640.47
20/04/2022,31186.24,137736324.7,298836106.2,18054276.37,45.22,1375.69,752.26,1624.59
21/04/2022,31587.11,138277250.3,300009741.8,18105455.25,45.21,1380.87,751.73,1640.22
22/04/2022,31472.7,137776403.5,297043854.9,17986082.74,45.33,1378.32,754.36,1626.94
23/04/2022,31472.7,137776403.5,297043854.9,17986082.74,45.33,1378.32,754.36,1626.94
24/04/2022,31472.7,137776403.5,297043854.9,17986082.74,45.33,1378.32,754.36,1626.94
25/04/2022,30940.97,136647819.8,294610567.8,17832576.95,44.9,1364.71,742.50,1600.61
26/04/2022,31187.41,135777721.9,292734775.8,17721757.89,44.64,1362.34,735.18,1600.73
27/04/2022,31032.2,135794018,292769864.9,17701236.77,44.43,1358.73,732.74,1591.42
28/04/2022,31222.68,135094985.3,291262860.2,17623654.81,44.33,1358.97,726.35,1592.46
29/04/2022,31116.15,134634049,293814301.9,17785573.51,44.79,1360.18,721.76,1587.56
30/04/2022,31116.15,134634049,293814301.9,17785573.51,44.79,1360.18,721.76,1587.56
01/05/2022,31116.15,134634049,293814301.9,17785573.51,44.79,1360.18,721.76,1587.56
02/05/2022,30770.65,133473063.1,291280641.4,17606569.66,44.16,1346.72,716.99,1571.25
03/05/2022,30770.65,133473063.1,291280641.4,17606569.66,44.16,1346.72,716.99,1571.25
04/05/2022,30260.02,133679126.7,291730191.7,17607648.02,43.98,1340.80,712.85,1558.04
05/05/2022,30386.01,134115695.4,292682930,17708935.02,44.54,1349.15,706.46,1563.43
06/05/2022,29670.58,133238560.5,290768608.6,17624793.33,44.55,1342.91,697.94,1544.77
07/05/2022,29670.58,133238560.5,290768608.6,17624793.33,44.55,1342.91,697.94,1544.77
08/05/2022,29670.58,133238560.5,290768608.6,17624793.33,44.55,1342.91,697.94,1544.77
09/05/2022,29087.93,132068694.5,288215507.4,17497502.15,44.42,1335.08,689.65,1526.38
10/05/2022,28432.5,130033051.1,283773038,17282973.53,44.26,1325.27,679.80,1496.46
11/05/2022,28278.02,129619199.9,282869867.5,17221748.5,44.06,1319.64,672.84,1481.42
12/05/2022,27684.25,131384161,286721312,17388943.53,44.02,1322.53,678.24,1483.62
13/05/2022,28077.6,133365759.1,291045772.1,17518302.03,43.42,1323.59,695.01,1504.69
14/05/2022,28077.6,133365759.1,291045772.1,17518302.03,43.42,1323.59,695.01,1504.69
15/05/2022,28077.6,133365759.1,291045772.1,17518302.03,43.42,1323.59,695.01,1504.69
16/05/2022,28377.19,133698647.6,291772299,17521191.14,43.14,1321.01,697.89,1518.51
17/05/2022,29141.12,132234445.5,288577232.8,17421063.04,43.54,1324.72,693.23,1526.23
18/05/2022,29197.98,132879150.8,289984160.5,17467902.34,43.39,1325.68,697.63,1525.81
19/05/2022,28361.05,134525943.7,293577667.8,17648855.73,43.59,1329.21,702.06,1520.04
20/05/2022,28856.33,131050084.8,285992578.1,17345997.03,43.92,1325.99,693.94,1502.29
21/05/2022,28856.33,131050084.8,285992578.1,17345997.03,43.92,1325.99,693.94,1502.29
22/05/2022,28856.33,131050084.8,285992578.1,17345997.03,43.92,1325.99,693.94,1502.29
23/05/2022,28744.25,131688861.7,287386524.5,17442733.36,44.25,1333.54,690.27,1509.13
24/05/2022,28532.86,131285975.7,286507268.2,17384675.7,44.07,1328.06,680.74,1496.37
25/05/2022,27724.62,129111187,281761108,17178714.59,44.12,1318.03,666.90,1460.28
26/05/2022,27954.97,128297112.3,279984647.5,17073367.66,43.87,1313.53,660.94,1455.23
27/05/2022,28428.98,130472543.5,285453277.6,17338821.4,44.08,1326.85,670.63,1488.25
28/05/2022,28428.98,130472543.5,285453277.6,17338821.4,44.08,1326.85,670.63,1488.25
29/05/2022,28428.98,130472543.5,285453277.6,17338821.4,44.08,1326.85,670.63,1488.25
30/05/2022,29191.55,132265164,289375356.7,17502850.54,43.98,1336.64,676.67,1522.37
31/05/2022,29340.31,132939186.6,290052387,17529825.82,43.95,1339.61,679.99,1535.39
01/06/2022,29454.1,133454762.3,290793048,17517570.59,43.52,1333.38,682.98,1522.90
02/06/2022,29575.02,134002643.6,292704258.4,17650997.02,43.98,1342.17,685.14,1533.54
03/06/2022,29097.98,131841203.9,287532350.9,17438707.52,44.15,1333.86,682.67,1517.76
04/06/2022,29097.98,131841203.9,287532350.9,17438707.52,44.15,1333.86,682.67,1517.76
05/06/2022,29097.98,131841203.9,287532350.9,17438707.52,44.15,1333.86,682.67,1517.76
06/06/2022,29080.87,131763679.5,287068592.5,17402295.48,44,1330.63,681.86,1513.30
07/06/2022,28856.89,130748839.6,283581989.3,17232408.99,43.86,1321.97,682.29,1502.48
08/06/2022,28627.23,129906512.1,281755069.3,17153208.49,43.88,1317.87,678.84,1496.91
09/06/2022,28829.21,129917090.3,281777969.3,17161588.51,43.95,1320.42,680.34,1503.34
10/06/2022,28644.65,129085381.8,278000254.8,16978746.67,43.81,1313.71,680.88,1480.61
11/06/2022,28644.65,129085381.8,278000254.8,16978746.67,43.81,1313.71,680.88,1480.61
12/06/2022,28644.65,129085381.8,278000254.8,16978746.67,43.81,1313.71,680.88,1480.61
13/06/2022,27839.74,128567977.7,276885746.7,16969106.76,44.19,1312.80,671.97,1444.64
14/06/2022,27809.04,128671649.2,277108998.1,16913845.61,43.57,1304.27,669.48,1448.16
15/06/2022,27881.44,129327411,278521233.7,16980900.71,43.61,1306.95,672.49,1455.52
16/06/2022,27183.32,129848263.7,279642692.1,17042376.22,43.72,1306.59,665.58,1441.90
17/06/2022,26968.65,128473665.3,276682364.5,16948488.49,44.08,1301.45,656.86,1424.53
18/06/2022,26968.65,128473665.3,276682364.5,16948488.49,44.08,1301.45,656.86,1424.53
19/06/2022,26968.65,128473665.3,276682364.5,16948488.49,44.08,1301.45,656.86,1424.53
20/06/2022,26305.22,125407755.9,270079580.5,16627303.59,43.82,1288.82,635.88,1399.41
21/06/2022,27050.18,125793450.6,270910427.5,16660072.64,43.78,1293.18,645.58,1417.24
22/06/2022,26652.41,126479090,272386856.8,16715262.77,43.68,1292.15,649.08,1412.51
23/06/2022,27083.02,126203797.5,271794138.4,16697297.41,43.76,1295.07,644.03,1421.55
24/06/2022,27354.18,125923747.3,271191123.7,16659945.81,43.66,1294.54,646.82,1414.12
25/06/2022,27354.18,125923747.3,271191123.7,16659945.81,43.66,1294.54,646.82,1414.12
26/06/2022,27354.18,125923747.3,271191123.7,16659945.81,43.66,1294.54,646.82,1414.12
27/06/2022,27809.83,126573222.7,272589942.6,16744280.3,43.87,1301.53,648.75,1426.73
28/06/2022,27953.13,126904166.4,273302690.1,16768638.88,43.8,1301.94,644.72,1433.56
29/06/2022,27909.6,127688738.7,274992288,16839625.01,43.76,1302.74,648.20,1429.17
30/06/2022,27613.82,126224023.1,271837863.3,16699243.3,43.76,1296.50,646.62,1415.77
01/07/2022,27500.57,125706352.2,272228555.8,16779723.75,44.36,1305.23,645.85,1416.12
02/07/2022,27500.57,125706352.2,272228555.8,16779723.75,44.36,1305.23,645.85,1416.12
03/07/2022,27500.57,125706352.2,272228555.8,16779723.75,44.36,1305.23,645.85,1416.12
04/07/2022,27746.41,126245143.6,273395394.3,16865301.52,44.68,1313.26,644.10,1419.75
05/07/2022,27808.69,126703993.5,274389064.6,16922141.61,44.8,1315.71,643.16,1417.42
06/07/2022,28259.07,127395627.9,275886947.6,16922553.98,44.17,1313.54,641.66,1414.64
07/07/2022,28638.3,129105246.9,280568852.5,17069923,43.59,1313.54,652.59,1434.75
08/07/2022,28697.88,129373841.4,281579654.1,17112803.7,43.57,1315.76,652.64,1447.86
09/07/2022,28697.88,129373841.4,281579654.1,17112803.7,43.57,1315.76,652.64,1447.86
10/07/2022,28697.88,129373841.4,281579654.1,17112803.7,43.57,1315.76,652.64,1447.86
11/07/2022,28948.72,130504661.4,283176495.6,17182816.56,43.56,1319.56,655.20,1468.84
12/07/2022,28772.1,129708435,279869849.6,17041969.87,43.62,1314.49,654.74,1460.10
13/07/2022,28796.38,129817892.5,279710526.9,17015951.49,43.44,1313.20,652.39,1452.65
14/07/2022,28763.13,129667997.1,278615900.5,16952515.41,43.3,1310.49,649.07,1447.12
15/07/2022,29041.07,129947898.5,279217264.1,16959298.38,43.11,1310.39,646.31,1453.82
16/07/2022,29041.07,129947898.5,279217264.1,16959298.38,43.11,1310.39,646.31,1453.82
17/07/2022,29041.07,129947898.5,279217264.1,16959298.38,43.11,1310.39,646.31,1453.82
18/07/2022,29414.2,131617515.4,285136726.2,17269001.35,43.55,1324.60,652.34,1475.62
19/07/2022,29686.04,132833897.4,287765000,17369142.8,43.39,1327.10,656.06,1485.63
20/07/2022,29747.55,133109131.6,290499135.5,17490820.33,43.39,1330.69,660.76,1491.33
21/07/2022,30145.14,134888197.8,296110607.1,17702692.22,43.03,1334.44,660.72,1514.58
22/07/2022,30182.07,135053445.7,298067851.5,17859198.43,43.69,1344.52,665.81,1518.42
23/07/2022,30182.07,135053445.7,298067851.5,17859198.43,43.69,1344.52,665.81,1518.42
24/07/2022,30182.07,135053445.7,298067851.5,17859198.43,43.69,1344.52,665.81,1518.42
25/07/2022,30311.24,135631433,297516262.9,17825187.01,43.6,1344.00,667.18,1519.54
26/07/2022,29971.41,134110821.2,291946360.8,17562587.26,43.46,1332.97,656.89,1503.13
27/07/2022,30083.07,134610457.8,296037575.2,17756226.14,43.57,1338.95,657.85,1520.42
28/07/2022,30345.32,135783928.2,303176866.3,18121266.86,44.02,1352.37,659.31,1546.76
29/07/2022,30767,137670788.1,308252077.9,18351335.78,44.06,1363.78,666.93,1568.74
30/07/2022,30767,137670788.1,308252077.9,18351335.78,44.06,1363.78,666.93,1568.74
31/07/2022,30767,137670788.1,308252077.9,18351335.78,44.06,1363.78,666.93,1568.74
01/08/2022,31122.65,139262188.5,313294687.8,18592572.51,44.22,1373.42,675.02,1607.79
02/08/2022,31201.9,139616802.5,313870523.1,18613992.74,44.18,1374.68,674.48,1616.26
03/08/2022,31174.98,139496345.6,314594330.5,18647255.98,44.19,1374.67,669.16,1613.96
04/08/2022,31342.2,140244592.4,315674798.3,18744763.34,44.66,1384.57,671.60,1610.98
05/08/2022,31493.87,140923258.8,317261085.7,18821667.4,44.72,1388.95,670.84,1611.81
06/08/2022,31493.87,140923258.8,317261085.7,18821667.4,44.72,1388.95,670.84,1611.81
07/08/2022,31493.87,140923258.8,317261085.7,18821667.4,44.72,1388.95,670.84,1611.81
08/08/2022,31823.07,142396305.4,322198730.7,19030892.38,44.62,1393.70,668.40,1638.51
09/08/2022,31823.07,142396305.4,322198730.7,19030892.38,44.62,1393.70,668.40,1638.51
10/08/2022,31851.93,142525443,322281543.1,19060866.72,44.87,1396.61,663.44,1641.12
11/08/2022,32248.34,144299229.1,327579581.2,19300852.11,44.91,1404.34,662.82,1647.95
12/08/2022,32570.44,145740505.9,331183623.4,19470707.21,45,1410.95,665.81,1663.99
13/08/2022,32570.44,145740505.9,331183623.4,19470707.21,45,1410.95,665.81,1663.99
14/08/2022,32570.44,145740505.9,331183623.4,19470707.21,45,1410.95,665.81,1663.99
15/08/2022,32570.44,145740505.9,331183623.4,19470707.21,45,1410.95,665.81,1663.99
16/08/2022,33162.98,148391900.2,338876565.9,19776262.58,44.65,1419.34,670.14,1690.68
17/08/2022,33196.76,148543053,341192240.9,19874059.53,44.6,1421.49,677.27,1696.36
18/08/2022,33276.54,148900038.6,342481455.3,19926175.8,44.55,1422.76,680.54,1711.93
19/08/2022,32826.14,146884667.5,333481906.2,19511997.64,44.42,1411.46,679.11,1677.90
20/08/2022,32826.14,146884667.5,333481906.2,19511997.64,44.42,1411.46,679.11,1677.90
21/08/2022,32826.14,146884667.5,333481906.2,19511997.64,44.42,1411.46,679.11,1677.90
22/08/2022,32174.06,143966854,322967673.3,18998864.63,43.99,1391.17,667.23,1650.84
23/08/2022,32462.07,145255590.8,327994010.9,19239377.19,44.15,1398.31,677.92,1670.26
24/08/2022,32590.95,145832280.4,328611797.5,19285798.64,44.33,1403.18,687.74,1682.91
25/08/2022,32628.21,145999005,327525821.6,19270067.6,44.64,1406.48,689.31,1673.93
26/08/2022,32757.87,146579184.8,329769435.2,19334162.45,44.3,1405.22,687.46,1696.76
27/08/2022,32757.87,146579184.8,329769435.2,19334162.45,44.3,1405.22,687.46,1696.76
28/08/2022,32757.87,146579184.8,329769435.2,19334162.45,44.3,1405.22,687.46,1696.76
29/08/2022,32468.09,145282528,324291462.6,19043055.58,43.85,1392.69,684.73,1676.60
30/08/2022,33116.87,146249660.6,326389924.8,19141701.45,43.9,1402.32,693.54,1692.47
31/08/2022,33116.87,146249660.6,326389924.8,19141701.45,43.9,1402.32,693.54,1692.47
01/09/2022,33321.99,147155505,326396241,19084146.91,43.35,1396.56,700.80,1693.14
02/09/2022,33272.36,146936330.5,325435717.7,19043503.75,43.37,1395.58,699.66,1694.98
03/09/2022,33272.36,146936330.5,325435717.7,19043503.75,43.37,1395.58,699.66,1694.98
04/09/2022,33272.36,146936330.5,325435717.7,19043503.75,43.37,1395.58,699.66,1694.98
05/09/2022,33602.24,148393136,329639504.9,19248461.82,43.54,1403.44,708.10,1708.35
06/09/2022,33606.03,148409873.3,329362905,19231946.04,43.5,1402.76,710.49,1721.97
07/09/2022,33667.41,148680937.7,329543194.1,19230505.45,43.41,1403.67,717.28,1724.43
08/09/2022,33702.21,148834620.4,331054433.4,19317739.88,43.6,1408.51,721.93,1732.62
